Created Date,Gift Name,User ID,Product,Price,Has Relationship (Yes / No),Occasion,Use Case,Missing Value Check
08-12-2020,Original Toffees in Tin,45759614,GC,8.99,Yes,Special Occasions,Happy Birthday,0
08-12-2020,Milk Chocolate and Salted Caramel Bar,44115944,GC,3.99,Yes,Special Occasions,Happy Birthday,0
08-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,39609442,GC,10.49,No,Just Because,Thank You,0
08-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,38623253,GC,12.49,No,Just Because,Just Because / Miss you / Love,0
08-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,40977434,GC,5.99,No,Holidays,Father's Day,0
08-12-2020,Milk Chocolate and Honeycomb Thank You Bar,43796850,PC,4.49,No,Just Because,Thank You,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,43260968,GC,6.49,No,Special Occasions,Anniversary,0
07-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,38689670,PC,6.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,45165156,GC,10.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Unicorn Chocolate Lolly Making Kit,44877040,GC,5.49,No,Special Occasions,Happy Birthday,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,45794868,GC,14.99,No,Holidays,Father's Day,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39722809,GC,7.49,No,Holidays,Father's Day,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,44953994,GC,14.99,No,Special Occasions,Happy Birthday,0
07-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,40245798,GC,6.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39495558,GC,7.49,No,Holidays,Father's Day,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,40245798,GC,10.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Dark Chocolate and Maldon Sea Salt Bar,41829330,GC,3.99,No,Holidays,Father's Day,0
07-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,41044746,PC,5.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,43392224,GC,7.49,No,Holidays,Father's Day,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,39651806,GC,14.99,No,Special Occasions,Happy Birthday,0
07-12-2020,Milk Chocolate and Salted Caramel Bar,44890976,PC,3.99,Yes,Holidays,Father's Day,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,39715628,GC,6.49,No,Holidays,Father's Day,0
07-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,39129750,GC,5.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,38786044,GC,4.49,No,Special Occasions,Happy Birthday,0
07-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,39767084,GC,7.49,No,Holidays,Father's Day,0
07-12-2020,Milk Chocolate and Salted Caramel Bar,45530124,GC,3.99,Yes,Just Because,Just Because / Miss you / Love,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,38797276,GC,14.99,No,Just Because,Thank You,0
07-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,44413228,GC,4.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,38052217,GC,12.49,No,Special Occasions,Happy Birthday,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,45096302,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Handmade Shortbread with Clotted Cream,45279176,GC,6.49,No,Holidays,Father's Day,0
07-12-2020,Handmade Shortbread with Clotted Cream,45652538,PC,6.49,Yes,Holidays,Father's Day,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,45493530,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,44779068,GC,10.49,No,Holidays,Father's Day,0
07-12-2020,A Bit of Everything Selection Chocolate Box,42386884,PC,14.99,No,Special Occasions,Happy Birthday,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,42816580,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,39188672,GC,10.49,No,Holidays,Father's Day,0
07-12-2020,Unicorn Chocolate Lolly Making Kit,43804134,PC,5.49,No,Sympathy,Condolences,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,39653370,GC,6.49,No,Holidays,Father's Day,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,39734358,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Unicorn Chocolate Lolly Making Kit,38154349,PC,5.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Handmade Shortbread with Salted Caramel,39978668,PC,6.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,40086970,GC,7.49,No,Holidays,Father's Day,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,43680774,GC,10.49,No,Holidays,Father's Day,1
07-12-2020,Original Toffees in Tin,44524330,GC,8.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,43992416,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,42096580,PC,10.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,39547378,PC,6.49,No,Holidays,Father's Day,1
07-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,39348308,GC,4.49,No,Just Because,Thank You,0
07-12-2020,Original Toffees in Tin,43626750,GC,8.99,No,Holidays,Father's Day,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45852960,PC,7.49,No,Holidays,Father's Day,0
07-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,43541540,GC,4.49,No,Special Occasions,Happy Birthday,0
07-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,39636575,GC,6.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,42181642,GC,7.49,No,Holidays,Father's Day,0
07-12-2020,Dark Sea Salt Caramel Chocolate Truffles,39371208,PC,14.99,No,Just Because,Thank You,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,43626750,GC,6.49,No,Just Because,Thank You,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,38045407,GC,10.49,No,Holidays,Father's Day,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,40774536,GC,14.99,No,Holidays,Father's Day,0
07-12-2020,Original Toffees in Tin,39968147,GC,8.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,38334559,PC,4.49,No,Special Occasions,Happy Birthday,0
07-12-2020,Unicorn Chocolate Lolly Making Kit,37798055,PC,5.49,No,Just Because,Thank You,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,43177344,GC,14.99,Yes,Special Occasions,Happy Birthday,0
07-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45875460,PC,7.49,No,Travel,Travel,0
07-12-2020,Original Toffees in Tin,39322424,GC,8.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Handmade Shortbread with Clotted Cream,26583064,GC,6.49,No,Sympathy,Condolences,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,43730190,PC,6.49,No,Holidays,Father's Day,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,45794868,GC,14.99,Yes,Just Because,Thank You,0
07-12-2020,Milk Chocolate and Honeycomb Thank You Bar,45349710,GC,4.49,No,Holidays,Father's Day,0
07-12-2020,Dark Chocolate and Maldon Sea Salt Bar,39061886,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,39565884,GC,6.99,No,Special Occasions,Happy Birthday,0
07-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,41044746,PC,4.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,39802201,GC,10.49,No,Holidays,Father's Day,0
07-12-2020,Milk Chocolate and Salted Caramel Bar,42393652,GC,3.99,No,Special Occasions,Happy Birthday,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,45530124,GC,14.99,Yes,Holidays,Father's Day,0
07-12-2020,Milk Chocolate and Salted Caramel Bar,43321526,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,37893311,GC,10.49,No,Holidays,Father's Day,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,45665666,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,44567182,PC,4.49,No,Special Occasions,Happy Birthday,0
07-12-2020,Milk Chocolate and Salted Caramel Bar,37965165,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,43148296,GC,10.49,Yes,Just Because,Just Because / Miss you / Love,0
07-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,45314848,GC,6.99,Yes,Holidays,Father's Day,0
07-12-2020,Handmade Shortbread with Clotted Cream,43414242,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,39643703,PC,6.49,No,Special Occasions,New Home,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,38795208,GC,10.49,No,Holidays,Father's Day,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,40851756,GC,10.49,No,Holidays,Father's Day,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,37653811,GC,10.49,No,Just Because,Thank You,0
07-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,39008718,GC,4.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,43699164,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Pink Marc de Champagne Chocolate Truffles,180009117,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Dark Chocolate and Maldon Sea Salt Bar,42807926,GC,3.99,No,Special Occasions,Engagement,0
07-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,37578883,PC,9.99,No,Special Occasions,Happy Birthday,0
07-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,42264794,PC,9.99,No,Just Because,Thank You,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,43674844,GC,10.49,No,Just Because,Just Because / Miss you / Love,0
07-12-2020,Milk Chocolate and Salted Caramel Bar,39387558,GC,3.99,No,Holidays,Father's Day,0
07-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,39728759,PC,10.49,No,Holidays,Father's Day,0
06-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,43046980,GC,10.49,No,Special Occasions,Happy Birthday,0
06-12-2020,Cork Brew Reusable 12oz Glass Cup,39134790,GC,21.99,No,Just Because,Just Because / Miss you / Love,0
06-12-2020,Pink Marc de Champagne Chocolate Truffles,40766028,GC,14.99,No,Just Because,Thank You,0
06-12-2020,Milk Chocolate and Salted Caramel Bar,45376904,GC,3.99,No,Holidays,Father's Day,0
06-12-2020,Dark Sea Salt Caramel Chocolate Truffles,43241986,GC,14.99,No,Holidays,Father's Day,0
06-12-2020,Pink Marc de Champagne Chocolate Truffles,38941694,PC,14.99,No,Just Because,Thank You,0
06-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,39676458,GC,6.49,No,Just Because,Thank You,0
06-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,45051428,GC,7.49,No,Just Because,Thank You,0
06-12-2020,Milk Chocolate and Honeycomb Thank You Bar,39328778,PC,4.49,No,Just Because,Thank You,0
06-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,43800072,GC,5.99,No,Just Because,Thank You,0
06-12-2020,Handmade Shortbread with Clotted Cream,45872098,GC,6.49,No,Holidays,Father's Day,0
06-12-2020,Pink Marc de Champagne Chocolate Truffles,42409366,GC,14.99,No,Just Because,Thank You,0
06-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,44022110,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
06-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,39791482,GC,10.49,No,Sympathy,Get Well Soon,0
06-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,42586224,GC,9.99,No,Just Because,Just Because / Miss you / Love,0
06-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,39035356,PC,6.99,No,Special Occasions,Happy Birthday,0
06-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,43800072,GC,5.99,Yes,Just Because,Just Because / Miss you / Love,0
06-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,44846596,GC,12.49,No,Just Because,Just Because / Miss you / Love,0
06-12-2020,Dark Sea Salt Caramel Chocolate Truffles,42996358,GC,14.99,No,Holidays,Father's Day,0
06-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,39561138,GC,5.99,No,Holidays,Father's Day,0
06-12-2020,Dark Sea Salt Caramel Chocolate Truffles,41517434,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
06-12-2020,Unicorn Chocolate Lolly Making Kit,45718558,GC,5.49,No,Special Occasions,Congratulations,0
06-12-2020,Dark Sea Salt Caramel Chocolate Truffles,45385804,GC,14.99,No,Special Occasions,Happy Birthday,0
06-12-2020,Dark Sea Salt Caramel Chocolate Truffles,39618455,PC,14.99,No,Sympathy,Get Well Soon,0
06-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,40509524,GC,6.99,No,Special Occasions,Happy Birthday,0
06-12-2020,Milk Chocolate and Salted Caramel Bar,38646395,GC,3.99,Yes,Special Occasions,Happy Birthday,0
06-12-2020,Milk Chocolate and Salted Caramel Bar,45376904,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
06-12-2020,Dark Sea Salt Caramel Chocolate Truffles,38566531,GC,14.99,No,Holidays,Father's Day,0
06-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,44992314,GC,6.99,No,Holidays,Father's Day,0
06-12-2020,Handmade Shortbread with Clotted Cream,44044708,GC,6.49,No,Holidays,Father's Day,0
06-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,42126324,PC,10.49,No,Holidays,Father's Day,0
06-12-2020,Milk Chocolate and Salted Caramel Bar,39609126,GC,3.99,No,Holidays,Father's Day,0
06-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,43678826,PC,7.49,No,Just Because,Thank You,0
06-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38639427,GC,7.49,No,Holidays,Father's Day,0
06-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,38676234,PC,10.49,Yes,Holidays,Father's Day,0
06-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,44905338,PC,6.99,No,Holidays,Father's Day,0
06-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,39609126,GC,10.49,No,Holidays,Father's Day,0
06-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,45718558,GC,4.49,No,Special Occasions,Happy Birthday,0
06-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,45703364,GC,7.49,No,Holidays,Father's Day,0
06-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,44905338,PC,12.49,No,Special Occasions,Happy Birthday,0
06-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,41154694,GC,6.49,No,Holidays,Father's Day,0
06-12-2020,Dark Sea Salt Caramel Chocolate Truffles,42364894,GC,14.99,Yes,Holidays,Father's Day,0
06-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,39648368,PC,6.99,No,Holidays,Father's Day,0
06-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,41980256,GC,6.49,No,Holidays,Father's Day,0
06-12-2020,Pink Marc de Champagne Chocolate Truffles,39025686,GC,14.99,No,Special Occasions,Happy Birthday,0
06-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,39770439,PC,6.99,No,Just Because,Thank You,0
06-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,37876647,GC,10.49,No,Holidays,Father's Day,0
06-12-2020,Unicorn Chocolate Lolly Making Kit,40183704,GC,5.49,Yes,Just Because,Just Because / Miss you / Love,0
06-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,45097366,GC,12.49,No,Holidays,Father's Day,0
06-12-2020,Unicorn Chocolate Lolly Making Kit,41135396,GC,5.49,No,Just Because,Just Because / Miss you / Love,0
06-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,40786112,GC,6.49,Yes,Holidays,Father's Day,0
06-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,43696166,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,39856001,GC,5.99,No,Holidays,Father's Day,0
05-12-2020,Milk Chocolate and Salted Caramel Bar,39856001,GC,3.99,No,Special Occasions,Happy Birthday,0
05-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,45473784,PC,4.99,No,Just Because,Thank You,0
05-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,38815494,GC,5.99,Yes,Holidays,Father's Day,0
05-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,44490630,PC,10.49,No,Special Occasions,Happy Birthday,0
05-12-2020,Dark Sea Salt Caramel Chocolate Truffles,43501262,GC,14.99,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Birthday Cake White Chocolate Bar,34627707,GC,3.99,No,Special Occasions,Happy Birthday,0
05-12-2020,Dark Chocolate and Maldon Sea Salt Bar,45088446,GC,3.99,No,Sympathy,Condolences,0
05-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,44847422,PC,4.49,No,Special Occasions,Happy Birthday,0
05-12-2020,Milk Chocolate and Honeycomb Thank You Bar,45597102,PC,4.49,No,Just Because,Thank You,0
05-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,37668829,GC,10.49,No,Just Because,Thank You,0
05-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,40698444,GC,7.49,Yes,Just Because,Just Because / Miss you / Love,0
05-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,45259082,GC,12.49,No,Special Occasions,New Home,0
05-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,40520766,GC,6.99,No,Special Occasions,Happy Birthday,0
05-12-2020,Birthday Cake White Chocolate Bar,45143606,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Unicorn Chocolate Lolly Making Kit,38632499,GC,5.49,No,Special Occasions,Happy Birthday,0
05-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,44120674,GC,12.49,No,Holidays,Father's Day,0
05-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,39784681,PC,12.49,No,Holidays,Father's Day,0
05-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,38815494,GC,6.49,No,Holidays,Father's Day,0
05-12-2020,Dark Sea Salt Caramel Chocolate Truffles,44827974,GC,14.99,No,Holidays,Father's Day,0
05-12-2020,Original Toffees in Tin,44762550,PC,8.99,No,Special Occasions,Congratulations,0
05-12-2020,Milk Chocolate and Salted Caramel Bar,39503970,PC,3.99,No,Holidays,Father's Day,0
05-12-2020,Milk Chocolate and Salted Caramel Bar,45676108,GC,3.99,No,Holidays,Father's Day,0
05-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,40758798,GC,7.49,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,41576490,GC,9.99,No,Special Occasions,Happy Birthday,0
05-12-2020,Unicorn Chocolate Lolly Making Kit,39364658,GC,5.49,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Dark Sea Salt Caramel Chocolate Truffles,41093974,GC,14.99,No,Special Occasions,Happy Birthday,0
05-12-2020,Pink Marc de Champagne Chocolate Truffles,39999979,GC,14.99,No,Holidays,Father's Day,0
05-12-2020,Pink Marc de Champagne Chocolate Truffles,43804134,GC,14.99,No,Special Occasions,Happy Birthday,0
05-12-2020,Original Toffees in Tin,44086168,GC,8.99,No,Holidays,Father's Day,0
05-12-2020,Milk Chocolate and Salted Caramel Bar,45072634,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,43306962,GC,12.49,No,Holidays,Father's Day,0
05-12-2020,Pink Marc de Champagne Chocolate Truffles,39868033,GC,14.99,No,Just Because,Thank You,0
05-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,40775066,GC,6.49,No,Sympathy,Get Well Soon,0
05-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,43804134,GC,5.99,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Unicorn Chocolate Lolly Making Kit,39143984,GC,5.49,Yes,Just Because,Thank You,0
05-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,41384272,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
05-12-2020,Pink Marc de Champagne Chocolate Truffles,38161657,GC,14.99,No,Special Occasions,Happy Birthday,0
05-12-2020,Dark Sea Salt Caramel Chocolate Truffles,40732836,GC,14.99,No,Holidays,Father's Day,0
05-12-2020,English Breakfast Whole Leaf Tea Bags Caddy,37050463,PC,7.49,No,Holidays,Father's Day,0
04-12-2020,Dark Sea Salt Caramel Chocolate Truffles,45855610,PC,14.99,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,39024214,GC,9.99,No,Holidays,Father's Day,0
04-12-2020,Milk Chocolate and Salted Caramel Bar,41045664,GC,3.99,No,Holidays,Father's Day,0
04-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,39017524,GC,7.49,Yes,Just Because,Just Because / Miss you / Love,0
04-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,41232156,GC,12.49,No,Just Because,Thank You,0
04-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,44855940,GC,12.49,No,Special Occasions,Happy Birthday,0
04-12-2020,Milk Chocolate and Salted Caramel Bar,40068782,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Original Toffees in Tin,39643089,GC,8.99,No,Holidays,Father's Day,0
04-12-2020,Thank You Mini Jar Of Paper Roses in a matchbox,45136076,GC,4.99,No,Just Because,Thank You,0
04-12-2020,Dark Sea Salt Caramel Chocolate Truffles,39868033,GC,14.99,No,Just Because,Thank You,0
04-12-2020,Milk Chocolate and Salted Caramel Bar,37891961,PC,3.99,No,Sympathy,Condolences,0
04-12-2020,Milk Chocolate and Honeycomb Thank You Bar,43238078,PC,4.49,No,Just Because,Thank You,0
04-12-2020,Original Drinking Chocolate,42074880,GC,11.99,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Dark Sea Salt Caramel Chocolate Truffles,43776898,GC,14.99,No,Special Occasions,Congratulations,0
04-12-2020,Unicorn Chocolate Lolly Making Kit,43582794,PC,5.49,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Handmade Shortbread with Clotted Cream,42711350,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Milk Chocolate and Salted Caramel Bar,39554778,PC,3.99,No,Holidays,Father's Day,0
04-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,45146270,PC,4.49,Yes,Special Occasions,Happy Birthday,0
04-12-2020,Unicorn Chocolate Lolly Making Kit,39637251,PC,5.49,Yes,Just Because,Just Because / Miss you / Love,0
04-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,39017524,GC,5.99,No,Holidays,Father's Day,0
04-12-2020,Grow Your Own Micropub Seed Kit in a matchbox,44015686,GC,5.99,Yes,Just Because,Just Because / Miss you / Love,0
04-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,42805926,PC,6.99,No,Special Occasions,Congratulations,0
04-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,45577068,PC,6.99,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,38931526,PC,4.49,Yes,Special Occasions,Happy Birthday,0
04-12-2020,Milk Chocolate and Salted Caramel Bar,39476066,PC,3.99,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Milk Chocolate and Salted Caramel Bar,40779472,GC,3.99,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,The Captains Kentish Apple &amp; Hazelnut Cookies,37663355,GC,6.99,No,Travel,Travel,0
04-12-2020,Sea Salted Caramel Shortbread &amp; English Breakfast Tea,37623291,GC,12.49,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Dark Sea Salt Caramel Chocolate Truffles,38728356,PC,14.99,No,Just Because,Thank You,0
04-12-2020,Handmade Shortbread with Clotted Cream,45610972,PC,6.49,Yes,Just Because,Just Because / Miss you / Love,0
04-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,43546504,GC,6.49,No,Special Occasions,Happy Birthday,0
04-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,39790604,GC,6.49,No,Just Because,Just Because / Miss you / Love,0
04-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,43585474,GC,6.49,No,Holidays,Father's Day,0
03-12-2020,Milk Chocolate and Honeycomb Thank You Bar,45868846,PC,4.49,Yes,Just Because,Thank You,1
03-12-2020,Dark Sea Salt Caramel Chocolate Truffles,40524142,GC,14.99,No,Special Occasions,Happy Birthday,1
03-12-2020,Milk Chocolate and Salted Caramel Bar,44183862,PC,3.99,Yes,Just Because,Just Because / Miss you / Love,1
03-12-2020,Milk Chocolate and Honeycomb Happy Birthday Bar,42823278,GC,4.49,No,Special Occasions,Happy Birthday,1
03-12-2020,Milk Chocolate and Salted Caramel Bar,38767158,GC,3.99,No,Just Because,Just Because / Miss you / Love,1
03-12-2020,Ultra Thick Dark Chocolate Ginger Biscuits Tin,45853870,PC,10.49,No,Holidays,Father's Day,1
03-12-2020,Milk Chocolate and Salted Caramel Bar,45347176,PC,3.99,Yes,Just Because,Just Because / Miss you / Love,1
03-12-2020,Milk Chocolate and Salted Caramel Bar,45581142,GC,3.99,Yes,Just Because,Just Because / Miss you / Love,1
03-12-2020,Dark Sea Salt Caramel Chocolate Truffles,38117529,PC,14.99,No,Special Occasions,Happy Birthday,1
03-12-2020,Milk Chocolate with Popping Candy Lolly Making Kit,39187912,GC,9.99,No,Special Occasions,Happy Birthday,1
03-12-2020,Milk Chocolate and Honeycomb Thank You Bar,38915478,PC,4.49,No,Just Because,Thank You,1
03-12-2020,Milk Chocolate and Salted Caramel Bar,39593324,GC,3.99,Yes,Just Because,Just Because / Miss you / Love,1
03-12-2020,Milk Chocolate and Salted Caramel Bar,42730812,PC,3.99,No,Just Because,Just Because / Miss you / Love,1
03-12-2020,Handmade Shortbread with White Chocolate and Hazelnuts,41883690,GC,6.49,No,Holidays,Father's Day,1
03-12-2020,Scrumptious Salted Caramel Luxury Fudge Box,38803316,GC,7.49,No,Just Because,Just Because / Miss you / Love,1
